Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placas11580.jpg;32;1279855;1157652744;193;1158932792;3199.638;2894131.750;0.482;2897332.000
Placas11586.jpg;32;1282364;1157677547;205;1158960116;3205.910;2894194.000;0.512;2897400.250
Placas11589.jpg;32;1284498;1157678225;209;1158962932;3211.245;2894195.500;0.522;2897407.500
Placas11601.jpg;31;1280789;1157604160;209;1158885158;3201.973;2894010.250;0.522;2897212.750
Placasm10027.jpg;32;1277648;1157535947;247;1158813842;3194.120;2893840.000;0.618;2897034.750
Placasm10043.jpg;32;1274910;1157517149;197;1158792256;3187.275;2893793.000;0.493;2896980.500
Placasm10115.jpg;32;1275498;1157704301;261;1158980060;3188.745;2894260.750;0.652;2897450.250
Placasm10140.jpg;33;1274716;1157565453;205;1158840374;3186.790;2893913.750;0.512;2897100.750
Placasm10141.jpg;31;1280758;1157654163;203;1158935124;3201.895;2894135.500;0.507;2897338.000
Placasm10164.jpg;32;1274070;1157780531;193;1159054794;3185.175;2894451.250;0.482;2897637.250
Placasm10167.jpg;31;1274070;1157667301;197;1158941568;3185.175;2894168.500;0.493;2897354.000
Placasm10177.jpg;32;1272624;1157651899;205;1158924728;3181.560;2894129.500;0.512;2897311.750
Placasm10219.jpg;32;1275867;1157587682;193;1158863742;3189.667;2893969.500;0.482;2897159.500
Placasm10220.jpg;32;1280380;1157822009;209;1159102598;3200.950;2894555.000;0.522;2897756.500
Placasm10234.jpg;32;1274062;1157743095;195;1159017352;3185.155;2894357.750;0.488;2897543.250
Placasm10245.jpg;32;1279979;1157670386;207;1158950572;3199.948;2894176.250;0.517;2897376.250
Placasm10260.jpg;32;1272706;1157714259;215;1158987180;3181.765;2894285.750;0.538;2897467.750
Placasm10278.jpg;31;1274463;1157670696;209;1158945368;3186.157;2894176.750;0.522;2897363.500
Placasm10294.jpg;33;1277702;1157691933;207;1158969842;3194.255;2894229.750;0.517;2897424.500
Placasm10297.jpg;31;1276244;1157573997;207;1158850448;3190.610;2893935.250;0.517;2897126.250
Placasm10303.jpg;31;1277791;1157878730;195;1159156716;3194.478;2894697.000;0.488;2897892.000
Placasm10313.jpg;31;1276404;1157518119;227;1158794750;3191.010;2893795.250;0.567;2896987.000
Placasm10349.jpg;32;1280566;1157769005;209;1159049780;3201.415;2894422.500;0.522;2897624.250
Placasm10362.jpg;32;1276304;1157657921;193;1158934418;3190.760;2894145.000;0.482;2897336.000
Placasm10403.jpg;31;1277680;1157693951;195;1158971826;3194.200;2894234.750;0.488;2897429.500
Placasm10408.jpg;31;1281437;1157622760;209;1158904406;3203.592;2894057.000;0.522;2897261.000
Placasm10437.jpg;32;1273530;1157657707;205;1158931442;3183.825;2894144.250;0.512;2897328.500
Placasm10439.jpg;32;1283177;1157619316;209;1158902702;3207.943;2894048.250;0.522;2897256.750
Placasm10491.jpg;32;1273102;1157639157;197;1158912456;3182.755;2894098.000;0.493;2897281.250
Placasm10495.jpg;32;1280237;1157614532;209;1158894978;3200.593;2894036.500;0.522;2897237.250
Placasm10570.jpg;32;1277171;1157742970;207;1159020348;3192.927;2894357.250;0.517;2897550.750
Placasm10585.jpg;32;1279890;1157741907;191;1159021988;3199.725;2894355.000;0.477;2897554.750
Placasm10681.jpg;31;1281876;1157713889;205;1158995970;3204.690;2894284.750;0.512;2897490.000
Placasm10692.jpg;31;1275304;1157712001;201;1158987506;3188.260;2894280.250;0.502;2897468.750
Placasm10730.jpg;31;1280434;1157587793;205;1158868432;3201.085;2893969.500;0.512;2897171.250
Placasm10748.jpg;31;1276324;1157575569;191;1158852084;3190.810;2893939.000;0.477;2897130.250
Placasm10811.jpg;31;1277078;1157646927;195;1158924200;3192.695;2894117.500;0.488;2897310.500
Placasm10813.jpg;31;1275790;1157659903;207;1158935900;3189.475;2894149.500;0.517;2897340.000
Placasm10841.jpg;31;1280458;1157800303;207;1159080968;3201.145;2894501.000;0.517;2897702.250
Placasm10846.jpg;31;1273658;1157635269;207;1158909134;3184.145;2894088.250;0.517;2897272.750
Placasm10907.jpg;31;1279898;1157759005;205;1159039108;3199.745;2894397.500;0.512;2897597.750
Placasm11007.jpg;31;1274824;1157673447;231;1158948502;3187.060;2894183.750;0.577;2897371.250
Placasm11031.jpg;32;1281499;1157642494;207;1158924200;3203.747;2894106.250;0.517;2897310.500
Placasm11041.jpg;31;1278436;1157682973;205;1158961614;3196.090;2894207.250;0.512;2897404.000
Placasm11082.jpg;33;1275766;1157651509;207;1158927482;3189.415;2894128.500;0.517;2897318.750
Placasm11184.jpg;32;1281338;1157555693;197;1158837228;3203.345;2893889.250;0.493;2897093.000
Placasm11213.jpg;32;1274828;1157618921;225;1158893974;3187.070;2894047.250;0.562;2897235.000
Placass10023.jpg;31;1274908;1157662557;205;1158937670;3187.270;2894156.250;0.512;2897344.250
Placass10031.jpg;33;1282348;1157901501;207;1159184056;3205.870;2894753.500;0.517;2897960.000
Placass10033.jpg;33;1275616;1157652499;275;1158928390;3189.040;2894131.250;0.687;2897320.750
Placass10036.jpg;32;1278967;1157724022;195;1159003184;3197.417;2894310.000;0.488;2897507.750
Placass10047.jpg;32;1279014;1157648837;209;1158928060;3197.535;2894122.000;0.522;2897319.750
Placass10049.jpg;33;1279442;1157650901;207;1158930550;3198.605;2894127.500;0.517;2897326.500
Placass10050.jpg;32;1278432;1157648287;247;1158926966;3196.080;2894120.750;0.618;2897317.500
Placass10061.jpg;31;1279114;1157723313;205;1159002632;3197.785;2894308.000;0.512;2897506.500
Placass10064.jpg;32;1276044;1157670669;209;1158946922;3190.110;2894176.750;0.522;2897367.500
Placass10072.jpg;31;1276420;1157499005;195;1158775620;3191.050;2893747.750;0.488;2896939.250
Placass10077.jpg;31;1275604;1157853571;227;1159129402;3189.010;2894633.750;0.567;2897823.500
