Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placasm10043.jpg;38;1274670;95856229;209;97131108;3186.675;239640.578;0.522;242827.766
Placasm10115.jpg;38;1273376;95843223;195;97116794;3183.440;239608.062;0.488;242791.984
Placasm10140.jpg;37;1274052;95740193;205;97014450;3185.130;239350.469;0.512;242536.109
Placasm10141.jpg;36;1279686;95703761;193;96983640;3199.215;239259.391;0.482;242459.109
Placasm10164.jpg;38;1274240;95751485;211;97025936;3185.600;239378.719;0.527;242564.844
Placasm10167.jpg;36;1275478;95633985;205;96909668;3188.695;239084.953;0.512;242274.156
Placasm10177.jpg;38;1271324;95808565;205;97080094;3178.310;239521.406;0.512;242700.234
Placasm10219.jpg;37;1277238;95689771;207;96967216;3193.095;239224.422;0.517;242418.047
Placasm10220.jpg;37;1278272;95954197;215;97232684;3195.680;239885.500;0.538;243081.734
Placasm10234.jpg;37;1275007;95759846;231;97035084;3187.517;239399.609;0.577;242587.719
Placasm10245.jpg;38;1279954;95736549;207;97016710;3199.885;239341.375;0.517;242541.781
Placasm10260.jpg;37;1272138;95638577;197;96910912;3180.345;239096.453;0.493;242277.281
Placasm10278.jpg;38;1276184;95754779;207;97031170;3190.460;239386.937;0.517;242577.922
Placasm10294.jpg;39;1273150;95788267;195;97061612;3182.875;239470.656;0.488;242654.031
Placasm10297.jpg;38;1275671;95789732;205;97065608;3189.177;239474.312;0.512;242664.016
Placasm10303.jpg;38;1280234;95907981;209;97188424;3200.585;239769.969;0.522;242971.062
Placasm10313.jpg;38;1272060;95671003;197;96943260;3180.150;239177.500;0.493;242358.172
Placasm10349.jpg;38;1274658;95712873;273;96987804;3186.645;239282.172;0.683;242469.531
Placasm10362.jpg;38;1276772;95882639;193;97159604;3191.930;239706.594;0.482;242899.000
Placasm10403.jpg;37;1276474;95923147;205;97199826;3191.185;239807.859;0.512;242999.562
Placasm10408.jpg;37;1280894;95656351;205;96937450;3202.235;239140.891;0.512;242343.609
Placasm10437.jpg;38;1274054;95766867;195;97041116;3185.135;239417.156;0.488;242602.797
Placasm10439.jpg;38;1280554;95773393;1261;97055208;3201.385;239433.484;3.152;242638.016
Placasm10491.jpg;37;1272954;95807879;207;97081040;3182.385;239519.687;0.517;242702.609
Placasm10495.jpg;37;1279188;95850965;195;97130348;3197.970;239627.422;0.488;242825.875
Placasm10570.jpg;39;1273636;95817155;275;97091066;3184.090;239542.891;0.687;242727.672
Placasm10585.jpg;38;1278908;95746691;193;97025792;3197.270;239366.734;0.482;242564.484
Placasm10681.jpg;37;1277736;95677359;197;96955292;3194.340;239193.391;0.493;242388.234
Placasm10692.jpg;37;1274872;95701079;193;96976144;3187.180;239252.703;0.482;242440.359
Placasm10730.jpg;38;1278959;95651950;195;96931104;3197.397;239129.875;0.488;242327.766
Placasm10748.jpg;38;1281306;95560133;211;96841650;3203.265;238900.344;0.527;242104.125
Placasm10811.jpg;38;1273090;95633565;229;96906884;3182.725;239083.922;0.572;242267.187
Placasm10813.jpg;38;1273884;95686893;229;96961006;3184.710;239217.250;0.572;242402.516
Placasm10841.jpg;37;1280090;95884307;207;97164604;3200.225;239710.766;0.517;242911.516
Placasm10846.jpg;38;1274578;95736183;279;97011040;3186.445;239340.453;0.697;242527.594
Placasm10907.jpg;38;1277721;95623528;209;96901458;3194.303;239058.828;0.522;242253.641
Placasm11007.jpg;37;1274491;95747272;195;97021958;3186.228;239368.172;0.488;242554.906
Placasm11031.jpg;37;1277900;95758217;209;97036326;3194.750;239395.547;0.522;242590.828
Placasm11041.jpg;38;1273535;95694626;217;96968378;3183.837;239236.562;0.543;242420.937
Placasm11082.jpg;37;1274000;95758673;207;97032880;3185.000;239396.672;0.517;242582.203
Placasm11184.jpg;37;1277904;95656986;197;96935087;3194.760;239142.453;0.493;242337.719
Placasm11213.jpg;38;1274968;95793585;195;97068748;3187.420;239483.953;0.488;242671.875
Placass10023.jpg;39;1274013;95896626;207;97170846;3185.032;239741.547;0.517;242927.125
Placass10031.jpg;37;1278247;95997104;205;97275556;3195.618;239992.766;0.512;243188.875
Placass10033.jpg;37;1276371;95748270;205;97024846;3190.927;239370.672;0.512;242562.109
Placass10036.jpg;38;1276587;95744458;195;97021240;3191.468;239361.156;0.488;242553.094
Placass10047.jpg;37;1278782;95730547;207;97009536;3196.955;239326.359;0.517;242523.844
Placass10049.jpg;38;1279048;95696237;221;96975506;3197.620;239240.609;0.553;242438.766
Placass10050.jpg;38;1279818;95688937;207;96968962;3199.545;239222.344;0.517;242422.406
Placass10061.jpg;38;1280814;95719451;205;97000470;3202.035;239298.609;0.512;242501.172
Placass10064.jpg;38;1273172;95704955;231;96978358;3182.930;239262.375;0.577;242445.891
Placass10072.jpg;38;1277164;95807391;195;97084750;3192.910;239518.484;0.488;242711.875
Placass10077.jpg;38;1276258;95894335;247;97170840;3190.645;239735.844;0.618;242927.109
Placass10078.jpg;38;1274000;95894233;221;97168454;3185.000;239735.578;0.553;242921.141
Placass10081.jpg;36;1279404;95888901;205;97168510;3198.510;239722.250;0.512;242921.281
Placass10088.jpg;38;1277102;95767259;203;97044564;3192.755;239418.156;0.507;242611.406
Placass10090.jpg;38;1278452;95823693;231;97102376;3196.130;239559.250;0.577;242755.937
Placass10096.jpg;37;1273596;95749137;273;97023006;3183.990;239372.828;0.683;242557.516
Placass10124.jpg;38;1275302;95813769;195;97089266;3188.255;239534.422;0.488;242723.156
Placass10157.jpg;38;1276645;95812706;209;97089560;3191.612;239531.750;0.522;242723.891
Placass10164.jpg;38;1272727;95744852;213;97017792;3181.817;239362.109;0.533;242544.484
Placass10175.jpg;37;1274072;95803727;205;97078004;3185.180;239509.312;0.512;242694.984
Placass10210.jpg;38;1278250;95714905;205;96993360;3195.625;239287.266;0.512;242483.406
Placass10220.jpg;38;1276079;95749583;193;97025855;3190.198;239373.969;0.482;242564.625
Placass10249.jpg;39;1280282;95793005;209;97073496;3200.705;239482.516;0.522;242683.734
Placass10251.jpg;38;1278866;95755657;207;97034730;3197.165;239389.141;0.517;242586.812
Placass10259.jpg;37;1276580;95677807;195;96954582;3191.450;239194.531;0.488;242386.453
Placass10263.jpg;37;1275872;95636349;195;96912416;3189.680;239090.891;0.488;242281.031
Placass10301.jpg;39;1281502;95699443;207;96981152;3203.755;239248.594;0.517;242452.875
Placass10312.jpg;38;1276805;95757926;197;97034928;3192.012;239394.828;0.493;242587.328
Placass10328.jpg;39;1272730;95751729;193;97024652;3181.825;239379.312;0.482;242561.641
Placass10331.jpg;39;1280761;95800220;193;97081174;3201.903;239500.562;0.482;242702.937
Placass10372.jpg;37;1277917;95818194;205;97096316;3194.792;239545.484;0.512;242740.797
Placass10376.jpg;38;1275474;95874307;195;97149976;3188.685;239685.766;0.488;242874.953
Placass10378.jpg;38;1274348;95875713;207;97150268;3185.870;239689.297;0.517;242875.687
Placass10381.jpg;38;1276730;95799875;199;97076804;3191.825;239499.687;0.498;242692.000
Placass10384.jpg;39;1279438;95681907;195;96961540;3198.595;239204.766;0.488;242403.844
Placass10389.jpg;39;1279530;95712577;207;96992314;3198.825;239281.437;0.517;242480.781
Placass10395.jpg;39;1275016;95706707;207;96981930;3187.540;239266.750;0.517;242454.828
Placass10397.jpg;38;1278505;95621676;207;96900388;3196.262;239054.203;0.517;242250.969
Placass10400.jpg;38;1279280;95684483;207;96963970;3198.200;239211.203;0.517;242409.922
Placass10405.jpg;37;1275182;95639825;207;96915214;3187.955;239099.547;0.517;242288.031
Placass10417.jpg;38;1276975;95600918;209;96878102;3192.438;239002.312;0.522;242195.266
Placass10422.jpg;39;1279782;95668961;209;96948952;3199.455;239172.406;0.522;242372.391
Placass10429.jpg;38;1272818;95782477;229;97055524;3182.045;239456.187;0.572;242638.812
Placass10431.jpg;39;1277038;95836417;197;97113652;3192.595;239591.031;0.493;242784.125
Placass10435.jpg;37;1267544;95772771;195;97040510;3168.860;239431.922;0.488;242601.266
Placass10453.jpg;37;1275626;95765209;197;97041032;3189.065;239413.016;0.493;242602.562
Placass10461.jpg;38;1279699;95654182;299;96934180;3199.248;239135.453;0.748;242335.437
Placass10475.jpg;37;1280302;95762005;213;97042520;3200.755;239405.016;0.533;242606.297
Placass10480.jpg;38;1273465;95770270;195;97043930;3183.663;239425.672;0.488;242609.828
Placass10483.jpg;38;1273444;95708965;247;96982656;3183.610;239272.422;0.618;242456.656
Placass10491.jpg;38;1279685;95652312;213;96932210;3199.213;239130.781;0.533;242330.531
Placass10511.jpg;38;1275727;95814960;207;97090894;3189.318;239537.391;0.517;242727.250
Placass10515.jpg;38;1278803;95770112;209;97049124;3197.008;239425.281;0.522;242622.812
Placass10528.jpg;38;1275630;95775181;197;97051008;3189.075;239437.969;0.493;242627.531
Placass10534.jpg;38;1277506;95862787;207;97140500;3193.765;239656.953;0.517;242851.250
Placass10535.jpg;38;1274645;95860274;195;97135114;3186.613;239650.687;0.488;242837.781
Placass10543.jpg;37;1275859;95912714;207;97188780;3189.648;239781.781;0.517;242971.969
Placass10550.jpg;38;1277365;95833960;205;97111530;3193.413;239584.891;0.512;242778.812
Placass10553.jpg;38;1291076;95827225;217;97118518;3227.690;239568.047;0.543;242796.312
Placass10559.jpg;37;1274854;95679053;215;96954122;3187.135;239197.641;0.538;242385.312
Placass10573.jpg;38;1275212;95672961;215;96948388;3188.030;239182.406;0.538;242370.953
Placass10579.jpg;38;1273603;95817902;193;97091698;3184.008;239544.750;0.482;242729.234
Placass10582.jpg;38;1279342;95720017;205;96999564;3198.355;239300.031;0.512;242498.922
Placass10583.jpg;38;1273014;95704313;273;96977600;3182.535;239260.781;0.683;242444.000
Placass10590.jpg;37;1281164;95756981;219;97038364;3202.910;239392.453;0.548;242595.922
Placass10595.jpg;38;1277650;95786891;231;97064772;3194.125;239467.219;0.577;242661.922
Placass10602.jpg;38;1273815;95815726;213;97089754;3184.537;239539.328;0.533;242724.375
Placass10603.jpg;38;1271567;95814702;209;97086478;3178.917;239536.766;0.522;242716.187
Placass10605.jpg;38;1279944;95633675;207;96913826;3199.860;239084.172;0.517;242284.562
Placass10610.jpg;37;1281142;95591889;197;96873228;3202.855;238979.719;0.493;242183.078
Placass10613.jpg;38;1278576;95648521;277;96927374;3196.440;239121.297;0.692;242318.453
Placass10624.jpg;38;1274016;95692875;195;96967086;3185.040;239232.172;0.488;242417.734
Placass10626.jpg;38;1274399;95596250;195;96870844;3185.998;238990.625;0.488;242177.125
Placass10679.jpg;38;1276348;95783057;209;97059614;3190.870;239457.641;0.522;242649.047
Placass10684.jpg;37;1273446;95765733;207;97039386;3183.615;239414.328;0.517;242598.453
Placass10689.jpg;38;1275134;95698555;233;96973922;3187.835;239246.375;0.582;242434.797
Placass10693.jpg;37;1275648;95672325;209;96948182;3189.120;239180.812;0.522;242370.453
Placass10697.jpg;38;1277062;95688695;275;96966032;3192.655;239221.734;0.687;242415.078
Placass10699.jpg;38;1277110;95800825;207;97078142;3192.775;239502.062;0.517;242695.375
Placass10700.jpg;39;1273238;95827641;209;97101088;3183.095;239569.109;0.522;242752.719
Placass10701.jpg;38;1274604;95716929;197;96991730;3186.510;239292.328;0.493;242479.312
Placass10702.jpg;38;1277100;95714493;205;96991798;3192.750;239286.234;0.512;242479.516
Placass10703.jpg;38;1278426;95665985;227;96944638;3196.065;239164.953;0.567;242361.609
Placass10712.jpg;39;1276691;95752950;209;97029850;3191.727;239382.375;0.522;242574.609
Placass10713.jpg;38;1279469;95693000;207;96972676;3198.673;239232.516;0.517;242431.672
Placass10718.jpg;37;1282304;95775777;193;97058274;3205.760;239439.437;0.482;242645.687
Placass10728.jpg;38;1279269;95648340;207;96927816;3198.173;239120.844;0.517;242319.531
Placass10741.jpg;38;1276128;95808483;209;97084820;3190.320;239521.203;0.522;242712.047
Placass10754.jpg;37;1276596;95719663;219;96996478;3191.490;239299.156;0.548;242491.187
Placass10767.jpg;37;1275658;95974947;209;97250814;3189.145;239937.359;0.522;243127.047
Placass10777.jpg;38;1278496;95689275;219;96967990;3196.240;239223.172;0.548;242419.969
Placass10778.jpg;38;1279512;95756743;207;97036462;3198.780;239391.844;0.517;242591.156
Placass10780.jpg;37;1277275;95803912;195;97081382;3193.188;239509.781;0.488;242703.469
Placass10804.jpg;37;1280884;95789661;209;97070754;3202.210;239474.172;0.522;242676.875
Placass10823.jpg;39;1274594;95839267;193;97114054;3186.485;239598.172;0.482;242785.141
Placass10824.jpg;38;1277457;95816030;195;97093682;3193.642;239540.078;0.488;242734.203
Placass10855.jpg;38;1275638;95663483;195;96939316;3189.095;239158.687;0.488;242348.297
Placass10883.jpg;38;1276334;95625447;249;96902030;3190.835;239063.625;0.623;242255.078
Placass10885.jpg;38;1275482;95926765;209;97202456;3188.705;239816.922;0.522;243006.141
Placass10905.jpg;39;1280490;95638451;207;96919148;3201.225;239096.109;0.517;242297.875
Placass10915.jpg;39;1274735;95718446;275;96993456;3186.837;239296.109;0.687;242483.641
Placass10920.jpg;38;1276494;95718979;195;96995668;3191.235;239297.437;0.488;242489.156
Placass10930.jpg;38;1279706;95824651;195;97104552;3199.265;239561.609;0.488;242761.391
Placass10958.jpg;38;1274430;95536837;195;96811462;3186.075;238842.109;0.488;242028.656
Placass10992.jpg;38;1277396;95809253;197;97086846;3193.490;239523.141;0.493;242717.109
Placass10995.jpg;38;1279477;95885530;197;97165204;3198.693;239713.828;0.493;242912.984
Placass11010.jpg;38;1278501;95834966;211;97113678;3196.253;239587.406;0.527;242784.203
Placass11021.jpg;38;1280378;95952913;215;97233506;3200.945;239882.266;0.538;243083.766
Placass11023.jpg;38;1275650;95665241;207;96941098;3189.125;239163.094;0.517;242352.734
Placass11026.jpg;38;1275293;95746910;229;97022432;3188.232;239367.266;0.572;242556.078
Placass11030.jpg;38;1276402;95635639;219;96912260;3191.005;239089.109;0.548;242280.641
Placass11035.jpg;38;1275620;95809539;205;97085364;3189.050;239523.844;0.512;242713.406
Placass11080.jpg;38;1281692;95772269;205;97054166;3204.230;239430.687;0.512;242635.406
Placass11081.jpg;38;1276298;95695209;207;96971714;3190.745;239238.031;0.517;242429.281
Placass11128.jpg;37;1277677;95729552;205;97007434;3194.193;239323.875;0.512;242518.578
Placass11142.jpg;38;1273620;95758227;209;97032056;3184.050;239395.562;0.522;242580.125
Placass11151.jpg;39;1282364;95922721;209;97205294;3205.910;239806.797;0.522;243013.234
Placass11171.jpg;38;1279742;95663107;195;96943044;3199.355;239157.766;0.488;242357.609
Placass11178.jpg;38;1290830;95878831;275;97169936;3227.075;239697.078;0.687;242924.844
Placass11184.jpg;38;1279956;95785653;209;97065818;3199.890;239464.141;0.522;242664.547
Placass11191.jpg;37;1275596;95763473;195;97039264;3188.990;239408.672;0.488;242598.172
Placass11211.jpg;39;1277976;95815661;219;97093856;3194.940;239539.156;0.548;242734.656
Placass11222.jpg;38;1266898;95956167;207;97223272;3167.245;239890.422;0.517;243058.172
Placass11250.jpg;38;1271521;95850036;209;97121766;3178.802;239625.078;0.522;242804.422
Placass11275.jpg;38;1279908;95688725;209;96968842;3199.770;239221.812;0.522;242422.109
Placass11280.jpg;38;1272824;95810269;205;97083298;3182.060;239525.672;0.512;242708.250
Placass11285.jpg;38;1275602;95730505;213;97006320;3189.005;239326.250;0.533;242515.797
Placass11300.jpg;38;1274636;95709045;197;96983878;3186.590;239272.625;0.493;242459.687
Placass11305.jpg;37;1275432;95795239;209;97070880;3188.580;239488.109;0.522;242677.203
Placass11324.jpg;38;1276713;95693290;207;96970210;3191.782;239233.219;0.517;242425.531
Placass11326.jpg;37;1277144;95757509;227;97034880;3192.860;239393.781;0.567;242587.203
Placass11331.jpg;39;1276116;95698353;229;96974698;3190.290;239245.891;0.572;242436.750
Placass11357.jpg;38;1280760;95701715;207;96982682;3201.900;239254.281;0.517;242456.687
Placass11358.jpg;38;1276112;95808943;205;97085260;3190.280;239522.359;0.512;242713.156
Placass11382.jpg;37;1273924;95713581;207;96987712;3184.810;239283.953;0.517;242469.281
Placass11383.jpg;38;1272880;95693203;273;96966356;3182.200;239232.984;0.683;242415.875
Placass11387.jpg;38;1277833;95754532;271;97032636;3194.583;239386.312;0.678;242581.594
Placass11404.jpg;39;1274388;95836749;209;97111346;3185.970;239591.875;0.522;242778.359
Placass11409.jpg;37;1285480;95758425;195;97044100;3213.700;239396.062;0.488;242610.250
Placass11434.jpg;37;1273920;95847345;207;97121472;3184.800;239618.359;0.517;242803.687
Placass11438.jpg;38;1278348;95682991;195;96961534;3195.870;239207.469;0.488;242403.844
Placass11441.jpg;38;1280456;95638477;205;96919138;3201.140;239096.187;0.512;242297.828
Placass11444.jpg;38;1278504;95604409;221;96883134;3196.260;239011.031;0.553;242207.844
Placass11455.jpg;37;1279070;95731735;195;97011000;3197.675;239329.328;0.488;242527.484
Placass11471.jpg;38;1275288;95841617;211;97117116;3188.220;239604.047;0.527;242792.797
